5989;0.61515;10.552
5989.9;0.61541;10.553
5990.7;0.61567;10.554
5991.6;0.61593;10.555
5992.5;0.61619;10.557
5993.4;0.61645;10.558
5994.3;0.61671;10.559
5995.2;0.61697;10.56
5996.1;0.61723;10.561
5997;0.61749;10.562
5997.9;0.61775;10.563
5998.8;0.61801;10.564
5999.6;0.61827;10.565
6000.5;0.61853;10.566
6001.4;0.61879;10.567
6002.3;0.61905;10.569
6003.2;0.6193;10.57
6004.1;0.61956;10.571
6005;0.61982;10.572
6005.9;0.62008;10.573
6006.8;0.62034;10.574
6007.7;0.6206;10.575
6008.6;0.62086;10.576
6009.4;0.62112;10.577
6010.3;0.62138;10.578
6011.2;0.62164;10.579
6012.1;0.6219;10.581
6013;0.62216;10.582
6013.9;0.62242;10.583
6014.8;0.62267;10.584
6015.7;0.62293;10.585
6016.6;0.62319;10.586
6017.5;0.62345;10.587
6018.3;0.62371;10.588
6019.2;0.62397;10.589
6020.1;0.62423;10.59
6021;0.62449;10.591
6021.9;0.62475;10.592
6022.8;0.62501;10.594
6023.7;0.62527;10.595
6024.6;0.62552;10.596
6025.5;0.62578;10.597
6026.4;0.62604;10.598
6027.2;0.6263;10.599
6028.1;0.62656;10.6
6029;0.62682;10.601
6029.9;0.62708;10.602
6030.8;0.62734;10.603
6031.7;0.62759;10.604
6032.6;0.62785;10.605
6033.5;0.62811;10.606
6034.4;0.62837;10.608
6035.3;0.62863;10.609
6036.1;0.62889;10.61
6037;0.62915;10.611
6037.9;0.62941;10.612
6038.8;0.62966;10.613
6039.7;0.62992;10.614
6040.6;0.63018;10.615
6041.5;0.63044;10.616
6042.4;0.6307;10.617
6043.3;0.63096;10.618
6044.2;0.63122;10.619
6045;0.63147;10.62
6045.9;0.63173;10.621
6046.8;0.63199;10.622
6047.7;0.63225;10.623
6048.6;0.63251;10.625
6049.5;0.63277;10.626
6050.4;0.63302;10.627
6051.3;0.63328;10.628
6052.2;0.63354;10.629
6053.1;0.6338;10.63
6053.9;0.63406;10.631
6054.8;0.63432;10.632
6055.7;0.63457;10.633
6056.6;0.63483;10.634
6057.5;0.63509;10.635
6058.4;0.63535;10.636
6059.3;0.63561;10.637
6060.2;0.63587;10.638
6061.1;0.63612;10.639
6062;0.63638;10.64
6062.8;0.63664;10.641
6063.7;0.6369;10.642
6064.6;0.63716;10.643
6065.5;0.63741;10.644
6066.4;0.63767;10.646
6067.3;0.63793;10.647
6068.2;0.63819;10.648
6069.1;0.63845;10.649
6070;0.6387;10.65
6070.9;0.63896;10.651
6071.7;0.63922;10.652
6072.6;0.63948;10.653
6073.5;0.63974;10.654
6074.4;0.63999;10.655
6075.3;0.64025;10.656
6076.2;0.64051;10.657
6077.1;0.64077;10.658
6078;0.64102;10.659
6078.9;0.64128;10.66
6079.8;0.64154;10.661
6080.6;0.6418;10.662
6081.5;0.64206;10.663
6082.4;0.64231;10.664
6083.3;0.64257;10.665
6084.2;0.64283;10.666
6085.1;0.64309;10.667
6086;0.64334;10.668
6086.9;0.6436;10.669
6087.8;0.64386;10.67
6088.7;0.64412;10.671
6089.5;0.64437;10.672
6090.4;0.64463;10.673
6091.3;0.64489;10.674
6092.2;0.64515;10.675
6093.1;0.6454;10.677
6094;0.64566;10.678
6094.9;0.64592;10.679
6095.8;0.64618;10.68
6096.7;0.64643;10.681
6097.6;0.64669;10.682
6098.4;0.64695;10.683
6099.3;0.64721;10.684
6100.2;0.64746;10.685
6101.1;0.64772;10.686
6102;0.64798;10.687
6102.9;0.64824;10.688
6103.8;0.64849;10.689
6104.7;0.64875;10.69
6105.6;0.64901;10.691
6106.5;0.64926;10.692
6107.4;0.64952;10.693
6108.2;0.64978;10.694
6109.1;0.65004;10.695
6110;0.65029;10.696
6110.9;0.65055;10.697
6111.8;0.65081;10.698
6112.7;0.65106;10.699
6113.6;0.65132;10.7
6114.5;0.65158;10.701
6115.4;0.65183;10.702
6116.3;0.65209;10.703
6117.1;0.65235;10.704
6118;0.65261;10.705
6118.9;0.65286;10.706
6119.8;0.65312;10.707
6120.7;0.65338;10.708
6121.6;0.65363;10.709
6122.5;0.65389;10.71
6123.4;0.65415;10.711
6124.3;0.6544;10.712
6125.2;0.65466;10.713
6126;0.65492;10.714
6126.9;0.65517;10.715
6127.8;0.65543;10.716
6128.7;0.65569;10.717
